TOT_POP,High school diploma only 2014-18,Unemployed_2018,Civilian_labor_force_2018,Employed_2018,Some college or associate's degree 2014-18,POVALL_2018,Family Medicine/General Practice Primary Care (2019),Less than a high school diploma 2014-18,Total nurse practitioners (2019),diabetes_number
0.006022603689303672,0.011251938802668893,0.0045240567237490046,0.005947035058614683,0.006016731910388456,0.00827347128408563,0.0069651670682075425,0.006864758440886828,0.005556871502566553,0.008130846193907337,0.00764130695015562
0.0015751927429114843,0.0027540352157868838,0.0015969711752957315,0.001358165277577949,0.0013464686699430125,0.0022760980665451555,0.0017066965663819805,0.0019380048068329682,0.000844107744568752,0.0020313750431897506,0.001814508507608755
0.003906315713433273,0.006410315242077648,0.003473308065329881,0.002837039051729626,0.0028058748758299783,0.00433944015582002,0.008383747706959134,0.0037351069804738898,0.0031943282531693407,0.007011130343460564,0.005640937328052218
0.0020242582453195955,0.0035863878226601816,0.0011383110466207172,0.0017148394158409653,0.0017430775213049614,0.002097963796862156,0.0021409993932534036,0.00242860202383658,0.001998337799185878,0.0021700349338804456,0.0026419579890877474
0.0027228925439095617,0.005603377981979107,0.0026894162090489475,0.002802384031745556,0.002807917145919381,0.0037480790536435432,0.0018940428838559278,0.003370420814660766,0.0014739367186184292,0.0027241476932360143,0.002791066905800967
0.00039295705378197663,0.0005033650625111633,0.00041696375334092205,0.00034830241995225785,0.00034493941810006797,0.0007175628104785389,0.00037824086065762813,0.0006049710642636687,0.00016498780733257846,0.00040894955260351625,0.0004389262477896178
0.0008176792081089078,0.0016350539758427127,0.0007255169308132043,0.0006687640092431558,0.0006659842761541277,0.0008683347628748078,0.0013369714474277138,0.0006896239296685165,0.0009639121689803753,0.0009642370005959174,0.0011886710825307354
0.005102702210593711,0.008573443645351427,0.004136280433141947,0.0047461802088295925,0.004776052831076488,0.007248780422429505,0.004064137727929149,0.008008372871505987,0.0030375556063678448,0.005793785239523719,0.005260814596712883
0.00047825772876562407,0.000722219437516017,0.00027519607720500857,0.000365824621067799,0.0003702635672086579,0.0005935947607304957,0.0004917840833691113,0.0004166442142031586,0.0004532030226313981,0.00042457201113510923,0.0006436884925718557
0.0014038986960475705,0.00227326157263106,0.0013551321983579967,0.0009715087062950065,0.0009527189967062267,0.001637830134734284,0.002558270736718104,0.0016851284959658493,0.0011788755362103739,0.0015058710288192647,0.0022198327459982104
0.0008623086795910713,0.0015348045524533926,0.0005170350541427433,0.0008003752087332208,0.000814253084644743,0.0011587103748972518,0.0005762318552607769,0.0009846903702631197,0.00043745729828015615,0.001168677138901185,0.001040612228611271
0.00042254510693755736,0.0005273684455762118,0.00021265151420387025,0.00024336390438251665,0.0002448681837193496,0.00045734158893534895,0.0009991803598610515,0.0008590434919191984,0.0002574083633072593,0.0006589423697163647,0.0005250313968775332
0.0013807428283605942,0.0010554428730072778,0.0008714542444825271,0.0014115106454185965,0.0014379623699482405,0.0009878354955148137,0.0016421188584648245,0.0022098327080204982,0.0001930562724804445,0.001905252902731324,0.0008915033118980514
0.004239403964007469,0.006984278490074248,0.002397541581710302,0.004231416878279694,0.004321239282166571,0.004910139916371823,0.003529065290901285,0.0075627903682449005,0.0024234723566694096,0.006632476350947644,0.0035492122428921248
0.0068598763239169445,0.012316559439789277,0.00502858286529152,0.006067938246311917,0.006118845414858577,0.00798030359887066,0.007481079086402844,0.005789029541530014,0.005974475496229926,0.00806172447207216,0.007926924030056997
0.025631269525393775,0.030767395216408148,0.01723728156311372,0.027124172635734273,0.02760842820358655,0.029465306815338977,0.02047964915144182,0.025854284915058524,0.011493694179695682,0.029884642693569264,0.023420600551913005
0.002076012599166983,0.0047936167944611485,0.0018429797897668756,0.0013935990620560434,0.001371588592042662,0.0019209463564561666,0.003235981847277269,0.0020658629936334315,0.0016464550897711669,0.0027703920590235295,0.003385402447066334
0.0005889902755251385,0.0011528683689771804,0.000283535352271827,0.0006837552257531189,0.0007033578187901918,0.0007611191522819055,0.00039669163434824414,0.00105734673101533,0.0003176528738685328,0.000927602573249778,0.0005628336574527156
0.0019795298171379153,0.003947144550490764,0.0014093374862923166,0.0019387342078728807,0.0019646638260051234,0.0025229173367642323,0.0019046875609851294,0.0025619128074126202,0.0011939366638506923,0.0026263581448433605,0.0021736299830729874
0.036700565933364536,0.023919371224320793,0.02471761129804986,0.03789098114786382,0.038536206997960995,0.031844711590007506,0.03708463582785428,0.05756309500130124,0.007390906091130776,0.04165004258983726,0.027475943061395072
0.002318456512983614,0.003337882209751445,0.0017470781264984634,0.0020057079543589493,0.002018375529356407,0.003033866730996033,0.002175772005208795,0.0022170476325347947,0.002307775512523328,0.004164920398211626,0.002561103153968607
0.00012607083518464824,0.00029368845161941646,8.756238820159363e-05,0.00011603590960958394,0.00011743053014063889,0.00016417390372038167,0.00013767115753767327,0.00010966133707618282,6.914426780327977e-05,0.0001128222786254793,0.0001596095446507701
0.003510587872064821,0.006233819778364056,0.0031439067001905524,0.0029887034369408105,0.0029811016495007057,0.0038670213716450446,0.004080459566193925,0.00335677472860062,0.003203228010411347,0.006301795085216815,0.00457827378077209
0.011746457102765543,0.011571042601063066,0.008756238820159364,0.012278974468400755,0.012451516508077586,0.013645978521139343,0.0104452668443145,0.016898717399974592,0.0023734967967719896,0.014306086480071086,0.00830704676139633
0.002048205766602708,0.005414174844878137,0.001997256378503017,0.0013205898907412885,0.0012874470643592826,0.0018595207462206496,0.0035262267103334977,0.003671332212323399,0.002137310931503361,0.002747095079262027,0.0029265250061953703
0.007444413547963818,0.010517011691765497,0.006412902526383381,0.005947813823108708,0.005925033983374287,0.01058474947285658,0.012946056324534915,0.007117675466679898,0.005136529122059486,0.013353109057149919,0.008729172004485867
0.0016876075535627874,0.0036068612964509582,0.0012592305350895847,0.0012822357394106038,0.0012833625241804778,0.0016350380615417605,0.0031054071411590633,0.002025141034688328,0.001771051691159255,0.001809612919902235,0.0026640093077566034
0.05165124096649029,0.05299452793464302,0.03723903281087775,0.054819569027835184,0.05568065594447639,0.0391632938422501,0.024348634465335608,0.07562586453864781,0.016190712213342243,0.07248653552968914,0.038818721359537296
0.014575629141956354,0.014687952490245093,0.008597792593889812,0.016124318848768023,0.016492964787996025,0.016820007326400054,0.005367046208543418,0.023710369355607393,0.0032840104223003275,0.019203749133394114,0.008580063087772647
0.002616909918726863,0.0035037879456422207,0.0019055243527680138,0.0028800657900244554,0.0029277984001673026,0.002899847217754905,0.001730114856066224,0.0028980097384580473,0.0013452325369647995,0.004417842500040644,0.002858270924601291
0.0015690574275414306,0.0034649589436252307,0.0012634001726229938,0.001125120002741251,0.0011183471009567627,0.0016495568421428827,0.0030124436275640364,0.0015713688123389447,0.0015266506653595436,0.002047580529733816,0.00260730591689383
0.012112695847677931,0.028363527000629028,0.010444942021190097,0.011594829860400623,0.011651150860040779,0.012203593509881705,0.012174672055238778,0.017738742359855814,0.0054938886051615855,0.01700315851523216,0.011992767167476614
0.00524846542898224,0.006304417963849493,0.004073735870140809,0.004431754044367382,0.004449289616772102,0.004387463814731424,0.0055182006237780796,0.00457458453041908,0.003620147407363796,0.004647077169933386,0.005002499149449137
0.0005606886594632787,0.0011761657701873744,0.0002668568021381901,0.0005723919031076791,0.0005873568777121347,0.0006488778099424609,0.0005066866313499935,0.0008416065098252722,0.000386112544960889,0.0004126491475272011,0.0005932854784716125
0.0006684525052372834,0.000977078887118443,0.0007046687431461583,0.0007082863073148765,0.0007084634940136979,0.0007158875665630248,0.001191494193328626,0.0008348168422271661,0.0006264059904950593,0.0008768240454579402,0.0007864970325225448
0.004675308225379821,0.006351718748124736,0.003906950368804439,0.003667786075729785,0.0036560719140482038,0.006703767735248918,0.0058056069062665215,0.004470295763208169,0.0030355018162350742,0.00838953602224827,0.005220912210550191
0.04208974778905994,0.04098860051098967,0.025397262215995562,0.04669374560606471,0.04773683797772782,0.050956452592830846,0.018758759682220905,0.06845597689643189,0.00988831489257993,0.05544485907146896,0.028776970862857597
0.0006406456726730086,0.0010427351996198993,0.0003877762906070575,0.0005723919031076791,0.0005814342944528676,0.0010911422036381832,0.0005584907267121076,0.0010306928568840537,0.00042034238050706713,0.0009333379571160856,0.0007276935160722611
0.004066229739852733,0.007663433034444149,0.002947933736120319,0.003194102572239655,0.0032061598133528517,0.0045633644258604045,0.005418850303905532,0.006071165140261674,0.003715990946893095,0.002993065034731315,0.00544667571120753
0.0015950830395143997,0.0032122174395873672,0.0020389527538371087,0.001739370497402723,0.0017246970905003397,0.0022481773346199204,0.0012773612555041852,0.002600392008262186,0.0007441566247739119,0.0021060036336767725,0.0015635434999012941
0.014926430641744091,0.026804013083255734,0.013547152346046558,0.014551603953086448,0.014600801550164688,0.016938391229763053,0.011262778047837178,0.011024786682679687,0.009391982277160347,0.021197666530792393,0.016502786866654625
0.0014051851331412914,0.0025535363690082436,0.0008714542444825271,0.0010867658514105664,0.0010973117190359177,0.0016160519638326006,0.001644247793890665,0.001422781299590206,0.0013363327797227932,0.002099122691064468,0.001962567361528219
0.03750567764063479,0.04489197418647946,0.029641953225006148,0.036236301289186215,0.03655928955141946,0.04070954397626961,0.04283489041304896,0.03783156409082624,0.019121470732806012,0.043727845481624214,0.038787219475724645
0.001551344178327889,0.0030427817944223196,0.0014677124117600457,0.0011644476096894657,0.0011495938333246196,0.0022236070905257135,0.0016506346001681858,0.001921537498460315,0.0012247435158422525,0.0015530158893149197,0.0015362418672636624
0.014176833642902875,0.02353743504084458,0.010357379632988504,0.012952021682361042,0.013079106106550949,0.017510207819591863,0.013931043781557031,0.014300616333009008,0.012549342307939816,0.01653104416836653,0.01548632608229972
0.0010018376259100304,0.0025055296028781465,0.0006588027302786569,0.001093774731856783,0.0011150794688137187,0.0010386512276187414,0.0006550024660168682,0.001166808791145528,0.0005668460766447093,0.001439955052156209,0.0010500627937550665
0.0005318922599038339,0.0009523695221985404,0.0007046687431461583,0.0004000902588048574,0.00038517213886129554,0.0008588417140202279,0.0007621588824508305,0.0006607556831201274,0.000386112544960889,0.0005339264530265019,0.0007518449603286276
0.0035526444693595428,0.004932695219867459,0.0024642557822448495,0.0035865998772277776,0.0036415717964134466,0.004887803330831635,0.00356312825771473,0.006046008159225069,0.002062005293301769,0.004943985914829297,0.003615366198898694
0.0007297067022383017,0.0011225111492184426,0.00047950831634206037,0.0005225509754901398,0.0005246591859674805,0.000797416103784711,0.0009310544262341616,0.0006358191202544204,0.0009248901564577323,0.0006471502830805765,0.0009419063259982946
0.0003173541353509945,0.0006276178689655318,0.00029604426487205466,0.00028833755391240574,0.0002879600826057406,0.0004713019548979664,0.00030585705617905764,0.0006475991873607917,0.00021975554420646342,0.0004966326247145993,0.00036647191502051817
0.0005135852704931903,0.0008415303709864048,0.000283535352271827,0.0005649936404144507,0.0005787793433366445,0.0007611191522819055,0.00031295350759852537,0.0008800110490438419,0.000198533046167833,0.0007195336295715056,0.00045572725248969886
0.002126678429319683,0.005551135324719884,0.0014635427742266365,0.0015302722307572647,0.0015335406101322736,0.002051615381866266,0.0027810993112893896,0.002033098529467141,0.0020031299761623426,0.004646287166460963,0.0027763660266883956
0.006186673897102845,0.011765187611148017,0.006542161289919067,0.005606130901355654,0.005560284545407016,0.007156083592437725,0.0048901646731551885,0.004893898261744732,0.003737898041642649,0.009839817683939874,0.00654504139347533
5.2447050744005956e-05,0.00010448531451844624,5.003565040091065e-05,7.690299378487526e-05,7.821894442411251e-05,8.767109824523783e-05,7.451273990441079e-05,9.613730564709825e-05,4.107580265541372e-06,7.85272261206087e-05,5.565332806901852e-05
0.0033631423897845024,0.0065126826110315315,0.0021014973168382474,0.003435324874263605,0.00350065516024468,0.0041573969836674884,0.001686826502407471,0.004350185897153372,0.0011603914250154378,0.00445854846108427,0.003250994409465686
0.0015185895107877646,0.003326586500073775,0.0011424806841541266,0.0015065199136895312,0.0015243503947299627,0.0020410055037346766,0.0011659469682185422,0.0022322528539262944,0.000894083304466172,0.002043759066242459,0.0015897950697451708
0.0037197823348437426,0.006354542675544153,0.002760300047116904,0.003158279405514548,0.0031777722591101584,0.004344465887566562,0.003762538542601772,0.005417833489753054,0.002446064048129887,0.004136690995481484,0.0036846703432865282
0.0003519889801819418,0.0007349271109033955,0.00017095513886977804,0.00041255049070924225,0.0004243837245778219,0.000548363175011615,0.00032643676529551396,0.0006349840344010396,0.00010679708690407568,0.0005572164772793116,0.0003349700312078662
0.0008815062792973679,0.0013971380907567912,0.0004586601286750143,0.0009545705785499834,0.0009788600538505777,0.0012346547657338908,0.0005875861775319251,0.0015054279111209733,0.00026836191068203635,0.0012309632019419409,0.0007297936416597712
0.0009298961053611772,0.0017035342157635863,0.00037526737800682987,0.000862092294884627,0.0008859367647827678,0.0012246033022408063,0.0010595001969265268,0.001392389382229871,0.0008406847610141342,0.0006844213894884574,0.0010658137356613926
0.020332830963155454,0.03201839506321008,0.012558948250628572,0.022636152856673652,0.023129729897527054,0.01922900807690933,0.016465186583448945,0.026282942219635654,0.016576824758303133,0.02692993942654303,0.01966242581306362
0.0009598799853148259,0.0017211837621349455,0.0008089096814813888,0.0007606582195379941,0.0007582948841951168,0.0011207381794789322,0.0012518140303941015,0.0009181920430281906,0.0006989732418529568,0.001729695646962347,0.0011130665613803706
0.00012587292178561427,0.0002605073044412612,9.173202573500286e-05,0.00017639015789644807,0.0001805366759031735,0.00017980951359851326,0.00013767115753767327,0.00022095153673705738,3.1491448702483854e-05,0.00018059305269681192,0.00012390740966309783
0.0008270800945630221,0.0014190235282572766,0.00043364230347455894,0.0008681277197133135,0.0008894086239347519,0.0012022667167006184,0.0005109445022016741,0.001412910623890894,0.0002902690054315903,0.0011553079398726714,0.0006709901252094875
0.001330571781705479,0.0024031622339242636,0.0008172489565482072,0.0010484117000798818,0.0010597339493909133,0.0014524364747507236,0.0015470264094439574,0.0011595617527391834,0.0010446945808693557,0.0011790256345824833,0.0016433482722266791
0.002110548487298413,0.004294487623079111,0.0021640418798393856,0.0019099199215939907,0.0018974731400637841,0.002691558557592652,0.002075002395052354,0.002613119524300515,0.0017813206418231086,0.002112021364367134,0.002197781427329354
0.011680156114089157,0.01704593188545868,0.00925659532416847,0.010782578493133537,0.010857320476290061,0.012170647046209928,0.013615961338532667,0.00985717914591185,0.00812205537839714,0.013723882587068104,0.01200851810938294
0.00042442528422838023,0.0005040710443660177,0.0004920172289422881,0.00032824923423113847,0.0003202279500182987,0.0005059236624852578,0.0010247275849711351,0.0004062751086664869,0.0005387776114968433,0.0007699024263743595,0.0007927974092850752
0.002983049706939735,0.0036245108428223176,0.002631041283581218,0.003035818688829266,0.003055644507763894,0.00483252028161967,0.0018103047571062089,0.005060000846887114,0.0006941810648764919,0.003794272709442167,0.0022502845670171073
0.00027777145554419753,0.0003289875443621348,0.00016678550133636882,0.00026536400133869616,0.00027019233282793957,0.0004109931739394589,0.0003377910875666623,0.00024189082588922607,0.00029163819885343745,0.00024710503765332155,0.0003097685241577446
0.019553349041060104,0.021223226520631966,0.01267569810156403,0.012526621577500403,0.012519319875045747,0.023444480182981307,0.018849594260390092,0.01972370985981523,0.0061894388634599245,0.022798993883641885,0.013131035235907106
0.02186972746335386,0.028918428738544562,0.012796617590032897,0.01968852924679261,0.020026092042662206,0.02721377899288803,0.019647945045080207,0.026212520604217263,0.010597557085096741,0.023416817300065913,0.02189590937538065
0.0019099632573774694,0.004026214518234452,0.0013926589361586796,0.0016910870987732318,0.0017057039786688973,0.0019968907472928056,0.0024766615453942257,0.001611473929518581,0.0014479220436033338,0.002247292188589898,0.0020476224478223797
0.004103536415570639,0.006206286486024736,0.003948646744138532,0.003036986835570302,0.002992334134992419,0.003189664415138844,0.006990004648175679,0.0041530161014497555,0.005928607516598047,0.006117573324156905,0.005321718238750678
0.0004522321167926551,0.0008019953871145604,0.0003836066530736483,0.0003152049289562356,0.00031185464265174885,0.0004389139058646939,0.0008622188474653249,0.000668237775414878,0.00015677264680149573,0.0006122834064455405,0.000552333029515165
0.00037474902107085005,0.0006607990161436871,0.00023349970187091636,0.000408851359362628,0.0004174400062738537,0.0004299792716486187,0.00029876060475959,0.0006042033366060163,0.000176625951418279,0.0005211139697240997,0.0003108185869514997
0.0027564388650458222,0.005910480088840757,0.002022274203703472,0.0026803126973072855,0.002712543132744288,0.002961272827990422,0.0026278159606288876,0.0035660418318688145,0.0020284600544665144,0.003655147029242249,0.002909724001495289
0.019646764165404146,0.045601485950608096,0.02280374767021503,0.01706701326878414,0.01678603054582527,0.020627278331725098,0.024421018269814177,0.023651528892997046,0.010777606020069637,0.026052788730192414,0.022336935748757777
0.0004770702483714202,0.0007490467480004829,0.0003252317276059192,0.000627878873306893,0.0006427023971349402,0.0008197526893248989,0.0004584307616976131,0.0005966673875288795,0.00017114917773089052,0.0006271801082197273,0.00038747317089561954
0.0049681210992506015,0.009464392746177637,0.00422801245887695,0.0038250965035226438,0.0038053618575835204,0.005923104070619348,0.005254212630973881,0.0042874578697290385,0.0032162353479188947,0.008235585135813168,0.005441425397238755
0.017864949833901182,0.023549436732377103,0.020206063486901082,0.017015614812178552,0.01685934804203482,0.02283636664164969,0.02074079856367823,0.022096983717651716,0.008091933123116504,0.01786082098803073,0.01643138259667928
0.0018814637279165754,0.0008994208830844629,0.00128424836029004,0.0017712998416577093,0.001795155408584723,0.0015518342804045602,0.000520169889046982,0.002656962005517547,0.00019100248234767383,0.002359366987349659,0.001200221773262041
0.003031736403102095,0.004209063818641733,0.002397541581710302,0.0024322762059606246,0.0024339774925497986,0.004032312104642436,0.004097491049600647,0.0037273696068966964,0.002576137423205364,0.0039053732029225735,0.003268845476959522
0.020509567628492802,0.04014424621258384,0.019134466640814914,0.02063745378276092,0.020711069430647773,0.02087577284585969,0.012968055323935265,0.030032334388525622,0.007220441510110809,0.028786262861592887,0.019663475875857376
0.00015704428213346685,0.0003367533447655328,7.505347560136598e-05,0.00019079730103589305,0.00019646638260051235,0.00022727475787141273,0.00016676660835749084,0.00023057034797478493,5.339854345203784e-05,0.0001953310856271339,0.0001470087911257093
0.0009681923480742532,0.0019640415202048477,0.001000713008018213,0.0006644808045260234,0.0006480122993673864,0.001085558057253136,0.0007763517852897658,0.0020333721053964683,0.0004532030226313981,0.0016253432618518362,0.0008432004233853183
0.0038111193684979266,0.0023777468871495062,0.0027853178723173592,0.003953592645036612,0.004010814228577403,0.0035230379543261495,0.005287565952645379,0.006462690364375782,0.0005777996240194863,0.004846259397480401,0.0024991494491370583
0.0032970393145071515,0.004340376443644645,0.0024475772321112125,0.0032351823992994235,0.003273758953312072,0.0033482541724741783,0.0036489953198902887,0.0052790620124168654,0.0015896335627645112,0.004777976933231013,0.0029916288994081843
0.000919307738512859,0.0010773283105077632,0.0005712403420770633,0.000964110443601778,0.000983353048047263,0.0013468961080733354,0.0007621588824508305,0.0014763569733813634,0.00032929101795423337,0.0013366498089879147,0.0008390001722102981
0.0014665382868418266,0.0028083958186106697,0.000717177655746386,0.0016576002255301976,0.001703661708579495,0.00226716343232908,0.0010481458746553786,0.002621234994114986,0.0004059658495776723,0.0022990363522260703,0.0014511867809695019
0.007820251092729354,0.011137569742182486,0.007559552848070917,0.007604440593021375,0.007606639174988236,0.01238731192594975,0.005447945754725349,0.013253866638534628,0.0028116386917630696,0.00993949418420751,0.006146017531848405
0.000789278635347531,0.0013844304173694125,0.0005795796171438817,0.0006294364022949411,0.0006318783656611073,0.0008320378113720023,0.0009864067473060096,0.0007548653667558859,0.0009823962801753115,0.0017322423875887657,0.0011130665613803706
0.017168987366198173,0.028628270196199415,0.014831400706336598,0.015224067093676219,0.015243299720290688,0.024457444337228833,0.01867856978118092,0.02693184863124744,0.007371052786513992,0.019486224378755624,0.018728919989415366
0.0022304840071130077,0.002518237276265525,0.002468425419778259,0.0016899189520321958,0.0016517880483086734,0.0030171142918408917,0.005601229105385852,0.0021329422628342106,0.002130464964394125,0.00400723121472537,0.003461006968216699
0.00041542022457233393,0.0005443120100927166,0.00021265151420387025,0.0005243031956016939,0.0005395677576201181,0.0005455711018190915,0.0003250174750116204,0.0005199522322583217,0.0002272861080266226,0.0005467622319119262,0.0003234193404765605
0.001796262009632445,0.0038581908367791126,0.001321775098090723,0.0017619546677294206,0.0017835144690751294,0.0012603418391051071,0.0012567815463877287,0.00263478078800914,0.0008509537116779876,0.0025263843600037846,0.0016811505328018616
0.015244576430691222,0.021947563903712546,0.013142697505305863,0.014276310704448946,0.01433183457939039,0.019810876130231227,0.01642899468120966,0.023913807593266924,0.007657898808390965,0.01730246365368449,0.01561863399431286
0.0015346204961095174,0.0030025408286956205,0.0016761942884305067,0.0015137234852592536,0.0015057657369164008,0.0021007558700546795,0.0012078160315934017,0.001900854900228804,0.0006811737273689442,0.0015362981533890987,0.0014522368437632572
0.0005360484412835476,0.0010392052903456274,0.0004961868664756972,0.0005457192191873554,0.0005481452919956082,0.0006712143954826489,0.000581909016396351,0.0008616473533247593,0.0002772616679240426,0.0007430445677285365,0.0005796346621527967
0.0032166864744993537,0.003415540213785425,0.0022974702809084807,0.0022373903913311052,0.0022344477048151824,0.004783379793431256,0.002315572098172309,0.005150553752138707,0.000756479365570536,0.004661681043750409,0.0020906750223663373
0.0029589042722575885,0.004158939106947073,0.0021223455045052933,0.002728596095936777,0.0027582899827469022,0.003385109538615489,0.0021509344252406584,0.0025788939359975443,0.002326259623718264,0.002620397325446183,0.0031680394487590357
0.034795649467662434,0.029111867766774657,0.02086903585471315,0.033212748141137824,0.033817337729387775,0.04088935348986812,0.014049554520262143,0.030139414401666134,0.006095649114063397,0.03409784579797314,0.020655785215955916
0.0025195365264021425,0.004599471784376198,0.002230756080373933,0.0024324708970841304,0.0024423507999163487,0.0024821530681533896,0.0032892052329232765,0.002790244501546381,0.001608802270670371,0.004253762481701586,0.0030787841112898547
0.005770560975633892,0.011591516074853843,0.004928511564489699,0.0038807781648453636,0.003829460644638469,0.0058560943139987845,0.009579499771139442,0.006388223416960489,0.006978778871154791,0.009731934023711494,0.008351149398734043
0.00025748533214321414,0.00027462694153834857,0.000358588827873193,0.0002793817622311291,0.0002755022350603858,0.00041378524713198237,0.000246246864255529,0.0002227560379767703,0.00014308071258302448,0.0002543577171470843,0.00022996375183235955
0.005182560267103923,0.00693132985096017,0.003702638129667388,0.00528547462094125,0.005363001254770743,0.0069154068832422,0.0030344426269643863,0.004004206320718013,0.0033558930769473014,0.003685889118058495,0.0038652811438124
0.0009931294363525352,0.0018009597117334887,0.0005128654166093341,0.001125898767235275,0.0011559248706017671,0.0014546701333047424,0.0006982908196756212,0.0017775677132436283,0.00045731060289693946,0.0015591920582601546,0.0010164607843549044
0.016034547762935374,0.01991927803471595,0.009544300313973707,0.016574444726313926,0.01691877810163643,0.015874611343411598,0.014537080732779574,0.013976247818823393,0.015360980999702884,0.01419473025882777,0.013777873916860226
0.004666006295625223,0.007858284026383952,0.004465681798281275,0.0035237146443353354,0.0034775775082344328,0.00684895554126014,0.005839669873079966,0.005165788917460267,0.0026897804772186753,0.007870693016843035,0.005946505601034942
0.008755985643362033,0.01578151838341451,0.005499751906566762,0.008677383374663014,0.008833022363674387,0.010289348129087595,0.009308415326915776,0.01017999118049051,0.004862005840979137,0.012538794018480359,0.008905582553836718
0.0010516128457670776,0.002233020606904361,0.0007630436686138874,0.0008519683564623143,0.0008563238484864328,0.001340195132411279,0.0014001298650609762,0.0010468877887947951,0.0011439611039532722,0.0014058789362803514,0.001733653672489615
0.004942194443977149,0.008885487625197057,0.0037526737800682984,0.0034838029640166025,0.0034706337899304647,0.005645571995282513,0.004849714900064223,0.0043076241493944165,0.004652519247436528,0.004375971401772703,0.006320327955611746
0.001928072333389079,0.0039139634033126085,0.0020389527538371087,0.0013542714551078288,0.001320736066816542,0.0017048398913548479,0.0034935830338039464,0.0019307072159103907,0.0020989735156916414,0.0025149750386504917,0.0027732158383071306
0.0018223865783049311,0.0040636315565417335,0.0011549895967543542,0.0014940596817851462,0.0015106671851309666,0.0016149351345555913,0.0018145626279578895,0.0021205895743105965,0.001399315677127761,0.002614441361623368,0.0018418101402463867
